sku,producto_talla_id,sucursal_id,sucursal_alias,sucursal_nombre,articulo,talla,stock_legacy,stock_lotes,stock_kardex,ajuste_necesario,direccion
4814259,397453,5,PAO4,,DCA91102-90,40,1,0,2,-1,DISMINUIR
398673,215218,5,PAO4,,5-COSIMO-3,37,2,1,4,-1,DISMINUIR
4772058,333681,5,PAO4,,A51F1060-90,37,1,1,3,0,SIN_CAMBIO
4797355,225235,3,PAO2,,52070161,00,17,22,40,5,AUMENTAR
4720640,399107,3,PAO2,,DES223-1,37,3,2,6,-1,DISMINUIR
4750891,104343,3,PAO2,,21JS28,35,1,0,2,-1,DISMINUIR
4777894,315331,3,PAO2,,9.00.01,00,8,17,27,9,AUMENTAR
4819913,288465,3,PAO2,,804-0131,33,4,2,7,-2,DISMINUIR
4790754,155602,3,PAO2,,321-6016,32,2,0,3,-2,DISMINUIR
3828910,264303,3,PAO2,,649,38,1,0,2,-1,DISMINUIR
252189,318300,3,PAO2,,908,41,2,0,3,-2,DISMINUIR
4819665,171056,3,PAO2,,371128 03,"8,0",1,0,2,-1,DISMINUIR
4811628,313099,3,PAO2,,889-1720,44,1,0,2,-1,DISMINUIR
4806241,587879,3,PAO2,,ZW03,38,2,1,4,-1,DISMINUIR
4815132,585559,3,PAO2,,Z6714-4,39,2,1,4,-1,DISMINUIR
4827575,270932,3,PAO2,,672-6670,38,1,4,6,3,AUMENTAR
4817264,547719,7,NICK2,,SP03-A,40,1,1,3,0,SIN_CAMBIO
4794400,142607,7,NICK2,,3027039-001,42,1,0,2,-1,DISMINUIR
4799356,486862,7,NICK2,,J.00.11,00,32,38,71,6,AUMENTAR
4780471,315450,7,NICK2,,9.65.02,M,2,2,5,0,SIN_CAMBIO
4818162,372268,7,NICK2,,CALCETA ANTIDES INF,00,15,31,48,16,AUMENTAR
4799006,372960,7,NICK2,,CAS-11B,S,4,5,10,1,AUMENTAR
4826490,9088,7,NICK2,,1.80.12,00,1,3,5,2,AUMENTAR
4728832,553917,7,NICK2,,SY009-50,00,19,21,41,2,AUMENTAR
4758377,457997,7,NICK2,,GY2874,11,1,0,2,-1,DISMINUIR
4811371,51052,7,NICK2,,1361586-025,L,2,2,5,0,SIN_CAMBIO
4824709,450704,7,NICK2,,GR-RI-11578,42,2,2,5,0,SIN_CAMBIO
4728828,553948,7,NICK2,,SY208-13,00,10,9,21,-1,DISMINUIR
4817378,398599,7,NICK2,,DEPPESACC030,00,3,2,6,-1,DISMINUIR
4809499,51619,7,NICK2,,1364181-601,00,4,5,10,1,AUMENTAR
4827292,467170,7,NICK2,,HF6279-400,"4,0",4,2,7,-2,DISMINUIR
4818161,507020,7,NICK2,,MANGA VOLEY,00,10,12,23,2,AUMENTAR
4779698,454535,7,NICK2,,GW3020,"7,5",3,2,6,-1,DISMINUIR
4828046,423120,7,NICK2,,FB5368-247,L,4,3,8,-1,DISMINUIR
4811690,216589,7,NICK2,,5.10.41BZ,00,11,0,12,-11,DISMINUIR
4748209,32243,7,NICK2,,1201,11,2,4,7,2,AUMENTAR
4800874,79090,7,NICK2,,1806,"5,5",3,4,8,1,AUMENTAR
4763604,546378,7,NICK2,,SET BOLAS DE POOL,00,4,4,9,0,SIN_CAMBIO
4811343,143857,7,NICK2,,3028641-101,"6,0",1,1,3,0,SIN_CAMBIO
4815933,515602,7,NICK2,,OXCFSOH006,43,1,1,3,0,SIN_CAMBIO
4815153,556093,2,PAO1,,T8306-8,36,3,2,6,-1,DISMINUIR
4763295,408192,2,PAO1,,DZ9384,L,11,10,22,-1,DISMINUIR
4810239,490047,2,PAO1,,JD9556,00,3,2,11,-1,DISMINUIR
4815154,556098,2,PAO1,,T8306-8,37,3,2,6,-1,DISMINUIR
4828150,42187,2,PAO1,,13-ANATOMIC69,38,3,3,7,0,SIN_CAMBIO
4420043,276729,2,PAO1,,717,40,1,0,2,-1,DISMINUIR
4815011,298391,2,PAO1,,826-16,37,3,2,6,-1,DISMINUIR
4751430,52624,2,PAO1,,1370542-012,M,9,8,18,-1,DISMINUIR
4734377,211316,2,PAO1,,4816.101.22334.72391,39,2,1,4,-1,DISMINUIR
4795706,260770,2,PAO1,,6320,40,1,0,2,-1,DISMINUIR
4811450,81629,6,NICK1,,185098-WBK,"38,5",2,1,4,-1,DISMINUIR
4740557,505903,6,NICK1,,M9166C-001,"9,0",2,1,4,-1,DISMINUIR
4814777,491352,6,NICK1,,JI4906,"8,0",2,1,4,-1,DISMINUIR
4822539,450169,6,NICK1,,GR-NBA-12378,45,2,1,4,-1,DISMINUIR
4762038,443241,6,NICK1,,GE1382,L,3,1,6,-2,DISMINUIR
4827301,553404,6,NICK1,,SX7664-964,M,24,28,53,4,AUMENTAR
4752544,377424,6,NICK1,,CH2006,00,6,9,16,3,AUMENTAR
4756731,389511,6,NICK1,,CV2-1045,00,15,17,33,2,AUMENTAR
4827201,473411,6,NICK1,,HQ4502-006,"9,5",2,1,4,-1,DISMINUIR
4825088,151079,6,NICK1,,310321L-WMLT,30,2,1,4,-1,DISMINUIR
4827678,373653,6,NICK1,,CCPOV2620RO,L,3,2,6,-1,DISMINUIR
4818266,165026,6,NICK1,,355152-106,"10,5",1,1,3,0,SIN_CAMBIO
4821491,187794,6,NICK1,,402303L-BLRD,32,2,1,4,-1,DISMINUIR
4813114,14340,6,NICK1,,100205099,"6,0",1,0,2,-1,DISMINUIR
4810762,490049,6,NICK1,,JD9563,00,5,10,12,5,AUMENTAR
4827948,2678,6,NICK1,,026275 01,00,5,6,13,1,AUMENTAR
4811888,82241,4,PAO3,,185223-BLK,"36,5",2,1,4,-1,DISMINUIR
4420041,276696,4,PAO3,,717,38,4,3,8,-1,DISMINUIR
419899,276690,4,PAO3,,717,37,2,0,3,-2,DISMINUIR
4811553,30432,4,PAO3,,11949-WSL,37,1,0,2,-1,DISMINUIR
4810825,247310,4,PAO3,,5CE120,34,7,2,10,-5,DISMINUIR
4825049,569926,4,PAO3,,VU4688T,35,1,0,2,-1,DISMINUIR
4803870,524219,4,PAO3,,PI-25023800000002,37,1,0,2,-1,DISMINUIR
4823245,161004,4,PAO3,,3410-02,36,1,0,2,-1,DISMINUIR
4828595,28069,4,PAO3,,118110-BBK,"40,5",1,0,2,-1,DISMINUIR
4709323,183369,4,PAO3,,3J253C-102,"3,0",1,1,3,0,SIN_CAMBIO
4693425,247846,4,PAO3,,5CE177,36,2,0,3,-2,DISMINUIR
4806310,242374,4,PAO3,,589-1736,36,1,1,3,0,SIN_CAMBIO
4804410,31603,4,PAO3,,12-FIRA-1,38,2,1,4,-1,DISMINUIR
4815129,585548,4,PAO3,,Z6714-4,36,3,2,6,-1,DISMINUIR
4698216,158796,4,PAO3,,336,42,1,0,2,-1,DISMINUIR
4828600,28096,4,PAO3,,118110-BBK,43,1,0,2,-1,DISMINUIR
4800752,324661,5,PAO4,,9700,40,1,0,2,-1,DISMINUIR
4824460,84170,5,PAO4,,189-9396,22,2,1,4,-1,DISMINUIR
4815014,298400,5,PAO4,,826-16,40,1,0,2,-1,DISMINUIR
4823648,115612,5,PAO4,,2347.100.28503-15745,32,1,0,2,-1,DISMINUIR
4812713,185750,5,PAO4,,400365 01,"6,5",1,0,2,-1,DISMINUIR
4780628,125875,5,PAO4,,281-0585,29,3,2,6,-1,DISMINUIR
4753321,574831,5,PAO4,,WAG720W22,35,2,1,4,-1,DISMINUIR
398672,215212,5,PAO4,,5-COSIMO-3,36,2,2,5,0,SIN_CAMBIO
4813467,266853,5,PAO4,,6591-02,37,4,2,7,-2,DISMINUIR
4813474,266866,5,PAO4,,6591-16,38,2,1,4,-1,DISMINUIR
4813975,274969,5,PAO4,,704-02,39,1,0,2,-1,DISMINUIR
4773343,104814,5,PAO4,,22-16,40,2,0,4,-2,DISMINUIR
4773333,110545,5,PAO4,,23-74A,36,2,1,4,-1,DISMINUIR
4819711,115043,5,PAO4,,2334-20,31,1,0,2,-1,DISMINUIR
4705263,278312,3,PAO2,,729-1190,42,8,3,12,-5,DISMINUIR
4804878,541391,3,PAO2,,S408B1031-D,39,1,0,2,-1,DISMINUIR
3828913,264263,3,PAO2,,649,35,1,0,2,-1,DISMINUIR
4760687,315431,3,PAO2,,9.55.15,M,9,11,22,2,AUMENTAR
4823966,36521,3,PAO2,,124686-NVY,37,2,1,4,-1,DISMINUIR
4766513,312439,3,PAO2,,884-5636,41,1,1,3,0,SIN_CAMBIO
4824506,192495,3,PAO2,,404,41,2,1,4,-1,DISMINUIR
4766512,312435,3,PAO2,,884-5636,40,1,1,3,0,SIN_CAMBIO
4803554,295313,3,PAO2,,82004U-U56,"10,5",1,0,2,-1,DISMINUIR
4773300,105037,3,PAO2,,22-25,39,4,1,6,-3,DISMINUIR
4813486,149936,3,PAO2,,3079-02,39,1,0,2,-1,DISMINUIR
4817820,284431,3,PAO2,,771-6013,39,2,1,4,-1,DISMINUIR
4826662,14596,3,PAO2,,100208246,11,1,0,2,-1,DISMINUIR
4801162,89564,3,PAO2,,2.20.01,00,23,23,47,0,SIN_CAMBIO
4822551,450199,3,PAO2,,GR-NBA-12458,42,1,0,2,-1,DISMINUIR
4814974,282305,3,PAO2,,752-02,36,1,0,2,-1,DISMINUIR
4814504,15287,3,PAO2,,100210027,"7,5",2,1,4,-1,DISMINUIR
4814457,9964,3,PAO2,,100000100,"7,0",1,0,2,-1,DISMINUIR
4822525,450145,3,PAO2,,GR-NBA-12378,43,4,3,8,-1,DISMINUIR
4718118,493730,3,PAO2,,JS1806,38,2,1,4,-1,DISMINUIR
4817707,15222,7,NICK2,,100210019,"7,0",1,1,3,0,SIN_CAMBIO
4801653,285453,7,NICK2,,78058570094,S,2,0,3,-2,DISMINUIR
4815632,51076,7,NICK2,,1361588-001,M,2,1,4,-1,DISMINUIR
4771237,403479,7,NICK2,,DQ5341-460,00,1,4,6,3,AUMENTAR
4802391,10284,7,NICK2,,100000120,"6,0",1,2,4,1,AUMENTAR
4801165,416601,7,NICK2,,F.30.07,00,10,8,20,-2,DISMINUIR
4705553,547590,7,NICK2,,SP0040-009,S,5,4,10,-1,DISMINUIR
4814604,484064,7,NICK2,,IG9249,"9,5",1,0,2,-1,DISMINUIR
4826451,23061,7,NICK2,,11202,"9,0",2,1,4,-1,DISMINUIR
4828120,54161,7,NICK2,,1386969-025,Xl,2,1,4,-1,DISMINUIR
4828476,405357,7,NICK2,,DV4345-003,"9,5",3,3,7,0,SIN_CAMBIO
4786348,19194,7,NICK2,,1040023008,00,123,124,247,1,AUMENTAR
4807620,486127,7,NICK2,,IS5399,L,6,7,15,1,AUMENTAR
4806038,345697,7,NICK2,,ARIES NEMESIS,11,1,0,2,-1,DISMINUIR
4827369,470831,7,NICK2,,HM4402-003,"4,0",1,1,3,0,SIN_CAMBIO
4785990,547581,7,NICK2,,SP0040-009,L,30,28,59,-2,DISMINUIR
4811314,52276,7,NICK2,,1369815-003,00,7,11,19,4,AUMENTAR
4797075,485955,7,NICK2,,IP3998,S,4,4,10,0,SIN_CAMBIO
4825327,308968,7,NICK2,,8802,S,1,2,4,1,AUMENTAR
4717824,254081,7,NICK2,,6013458XL,L,1,0,2,-1,DISMINUIR
4779679,459250,7,NICK2,,GZ0016,"8,5",2,1,4,-1,DISMINUIR
4817800,15371,7,NICK2,,100220935,"7,0",1,0,2,-1,DISMINUIR
4827544,484529,7,NICK2,,IH0790,12,1,0,2,-1,DISMINUIR
4818687,490480,7,NICK2,,JH3748,"5,0",19,23,43,4,AUMENTAR
4738650,49787,7,NICK2,,1357096-012,XL,1,0,2,-1,DISMINUIR
4691648,127747,2,PAO1,,2881L-12,36,1,0,3,-1,DISMINUIR
315374,352716,2,PAO1,,B24551,750,1,0,2,-1,DISMINUIR
4790095,7827,2,PAO1,,1-BIGGERH-2,39,1,0,3,-1,DISMINUIR
4420096,517537,2,PAO1,,PD2317-A0,38,1,0,2,-1,DISMINUIR
4811240,187963,2,PAO1,,403-0250,36,1,0,2,-1,DISMINUIR
4755306,585153,2,PAO1,,Z2705-1,35,2,1,4,-1,DISMINUIR
4753952,60422,2,PAO1,,149498-LAV,"38,5",1,0,2,-1,DISMINUIR
4750933,104490,2,PAO1,,21JS31,35,1,0,2,-1,DISMINUIR
4824645,451378,2,PAO1,,GR-RI-12492,41,2,1,4,-1,DISMINUIR
4819995,250894,2,PAO1,,5Y23-1,39,1,0,2,-1,DISMINUIR
4819909,288470,2,PAO1,,804-0131,34,3,2,6,-1,DISMINUIR
4773301,105041,2,PAO1,,22-25,40,1,1,3,0,SIN_CAMBIO
4797683,535603,2,PAO1,,R71,36,3,3,7,0,SIN_CAMBIO
4803979,555726,2,PAO1,,T38-3,36,1,0,2,-1,DISMINUIR
302215,254877,2,PAO1,,607,39,1,0,-2,-1,DISMINUIR
4775855,8998,2,PAO1,,1-WEDGE-44,40,1,0,2,-1,DISMINUIR
4806126,588037,2,PAO1,,ZX1577,38,2,1,4,-1,DISMINUIR
4407782,571464,2,PAO1,,W0711,37,1,0,2,-1,DISMINUIR
4722541,208360,2,PAO1,,4743,37,3,2,6,-1,DISMINUIR
4825057,569619,2,PAO1,,VT3369,42,1,1,3,0,SIN_CAMBIO
4823870,27686,2,PAO1,,117730-WHT,38,2,1,4,-1,DISMINUIR
4747166,355015,2,PAO1,,B68F7003-40,35,1,0,2,-1,DISMINUIR
4743691,211471,2,PAO1,,4820.104.23183.81733,38,1,0,2,-1,DISMINUIR
4750587,470124,2,PAO1,,HLM-516,00,5,4,10,-1,DISMINUIR
4747170,355031,2,PAO1,,B68F7003-40,39,1,0,2,-1,DISMINUIR
4740423,236814,6,NICK1,,561681C-001,"6,5",5,1,7,-4,DISMINUIR
4819215,424279,6,NICK1,,FD6476-600,"6,5",2,3,6,1,AUMENTAR
4823907,82396,6,NICK1,,185236-WTRG,"35,5",1,0,2,-1,DISMINUIR
4828229,15691,6,NICK1,,100233092,"1,0",1,0,3,-1,DISMINUIR
4809028,507438,6,NICK1,,ME420RB3,"9,5",1,0,2,-1,DISMINUIR
4827256,426942,6,NICK1,,FQ3680-007,"8,0",1,1,4,0,SIN_CAMBIO
4827275,429188,6,NICK1,,FV5524-501,"7,5",1,0,3,-1,DISMINUIR
4774083,474299,6,NICK1,,HT3900,M,6,5,12,-1,DISMINUIR
4827324,376042,6,NICK1,,CD7782-602,"6,0",4,3,8,-1,DISMINUIR
4823582,373598,6,NICK1,,CCPOV2607NE,M,1,0,2,-1,DISMINUIR
4819699,373453,6,NICK1,,CCPOLI2544NE,M,2,1,4,-1,DISMINUIR
4813158,14607,6,NICK1,,100208246,"5,0",1,0,2,-1,DISMINUIR
4819325,467202,6,NICK1,,HF6279-601,"5,0",4,3,8,-1,DISMINUIR
4823877,27241,6,NICK1,,117497-LAV,"36,5",1,0,2,-1,DISMINUIR
4827820,152717,6,NICK1,,310974 05,"6,5",2,1,4,-1,DISMINUIR
4717103,279663,6,NICK1,,73690-BLK,"35,5",1,0,2,-1,DISMINUIR
4820461,119340,6,NICK1,,252061L-BKPK,31,2,1,4,-1,DISMINUIR
4828364,477303,6,NICK1,,IC1306,M,11,16,30,5,AUMENTAR
4822357,558957,6,NICK1,,U574VPN,"9,0",2,1,4,-1,DISMINUIR
4754473,409140,6,NICK1,,EE1151,L,11,9,24,-2,DISMINUIR
4754475,409154,6,NICK1,,EE1152,L,21,23,45,2,AUMENTAR
4798354,477783,6,NICK1,,ID0733,"7,0",1,0,0,-1,DISMINUIR
4815835,247905,6,NICK1,,5CM00776-020,"8,0",2,1,4,-1,DISMINUIR
4827731,153188,6,NICK1,,313020 06,"6,5",2,2,5,0,SIN_CAMBIO
4828240,15727,6,NICK1,,100233092,"6,5",1,0,2,-1,DISMINUIR
4795183,160489,4,PAO3,,3386,37,2,2,5,0,SIN_CAMBIO
4825092,28307,4,PAO3,,118312-BBK,39,1,0,2,-1,DISMINUIR
4808300,525394,4,PAO3,,PI-50037900000005,39,2,1,4,-1,DISMINUIR
4771351,366669,4,PAO3,,BSDX1111A-90,39,2,0,3,-2,DISMINUIR
4817820,284428,4,PAO3,,771-6013,39,2,1,4,-1,DISMINUIR
4822133,583231,4,PAO3,,Y9654-3A,38,2,1,4,-1,DISMINUIR
4804901,152569,4,PAO3,,310545L-WHT,38,1,0,2,-1,DISMINUIR
4818862,304712,4,PAO3,,851-1775,43,2,1,4,-1,DISMINUIR
4811160,462137,4,PAO3,,H-186,39,1,0,2,-1,DISMINUIR
4773639,158735,4,PAO3,,3359,39,2,1,4,-1,DISMINUIR
4805866,97707,4,PAO3,,2100,40,2,1,4,-1,DISMINUIR
4814896,351517,4,PAO3,,AZ254011205-411,35,1,0,2,-1,DISMINUIR
4815285,527892,4,PAO3,,PI-74513500000123,38,1,0,2,-1,DISMINUIR
4824856,570239,4,PAO3,,VU6093T,38,2,1,4,-1,DISMINUIR
4825512,234595,4,PAO3,,5549.100.9569-35312,38,2,1,4,-1,DISMINUIR
4814260,397417,4,PAO3,,DCA91102-40,35,0,1,1,1,AUMENTAR
4828547,233725,4,PAO3,,551-6396,37,1,2,4,1,AUMENTAR
4793348,397460,4,PAO3,,DCA91129-90,36,2,2,5,0,SIN_CAMBIO
4816222,117958,4,PAO3,,25-14A,39,3,0,4,-3,DISMINUIR
4811796,31816,4,PAO3,,12-FLEXI-51,37,3,2,6,-1,DISMINUIR
4815515,523530,4,PAO3,,PI-14730800000018,35,1,0,2,-1,DISMINUIR
4822401,229732,4,PAO3,,5259.805.29859-82308,37,2,2,5,0,SIN_CAMBIO
4790396,454057,4,PAO3,,GW1987,13,2,1,4,-1,DISMINUIR
4752393,350007,4,PAO3,,AZ2050111003-411,36,1,0,2,-1,DISMINUIR
4822539,450178,4,PAO3,,GR-NBA-12378,45,1,1,3,0,SIN_CAMBIO
4823125,166402,5,PAO4,,36-PARATI-10,37,2,0,3,-2,DISMINUIR
4791086,195022,5,PAO4,,405638l-BBK,33,1,1,3,0,SIN_CAMBIO
4814897,351522,5,PAO4,,AZ254011205-411,36,1,0,2,-1,DISMINUIR
4779060,461384,5,PAO4,,H-106,39,2,2,5,0,SIN_CAMBIO
4693424,247844,5,PAO4,,5CE177,35,7,3,11,-4,DISMINUIR
4825676,262793,5,PAO4,,6428.139.26564-85432,39,1,0,2,-1,DISMINUIR
4823949,82302,5,PAO4,,185223-NTGD,"39,5",1,0,2,-1,DISMINUIR
4782131,519740,5,PAO4,,PI-11007200003149,38,1,0,2,-1,DISMINUIR
4813569,255187,5,PAO4,,608-02,39,2,1,4,-1,DISMINUIR
4813580,259057,5,PAO4,,629-02,38,4,0,5,-4,DISMINUIR
4816019,332835,5,PAO4,,A13787C-103,"10,5",1,0,2,-1,DISMINUIR
4776502,150226,5,PAO4,,3092.102.23572.15745,35,2,1,4,-1,DISMINUIR
4717608,173715,5,PAO4,,38-POOLL-10,36,3,2,6,-1,DISMINUIR
4817593,250772,5,PAO4,,5Y01-12,40,1,0,2,-1,DISMINUIR
4813568,255184,5,PAO4,,608-02,38,1,1,3,0,SIN_CAMBIO
4817057,241133,5,PAO4,,5821.103.6000-15758,35,1,0,2,-1,DISMINUIR
4791658,32045,3,PAO2,,12-REYNA-1,36,1,0,2,-1,DISMINUIR
3828916,264300,3,PAO2,,649,38,5,4,10,-1,DISMINUIR
4778962,331177,3,PAO2,,A02818C-001,"6,5",2,1,4,-1,DISMINUIR
382893,264290,3,PAO2,,649,37,1,0,2,-1,DISMINUIR
4817808,15505,3,PAO2,,100230410,"6,0",2,1,4,-1,DISMINUIR
4826832,225203,3,PAO2,,5207015173735,00,12,11,24,-1,DISMINUIR
4812811,224204,3,PAO2,,52053226,10,1,0,2,-1,DISMINUIR
4786348,19181,3,PAO2,,1040023008,00,21,21,44,0,SIN_CAMBIO
4705556,553695,3,PAO2,,SX7676-010,M,12,12,25,0,SIN_CAMBIO
4797377,90024,3,PAO2,,2.80.82,XS,4,3,8,-1,DISMINUIR
4696343,225256,3,PAO2,,5207016102024,00,6,9,16,3,AUMENTAR
4815266,111875,3,PAO2,,231141-1,37,1,0,2,-1,DISMINUIR
4814258,397451,3,PAO2,,DCA91102-90,39,1,0,2,-1,DISMINUIR
4421060,496287,3,PAO2,,KA101,00,4,3,8,-1,DISMINUIR
4777873,315446,3,PAO2,,9.65.00,S,6,6,13,0,SIN_CAMBIO
4823340,316288,3,PAO2,,9013-20/3,40,6,2,9,-4,DISMINUIR
4822690,352146,3,PAO2,,B1631,40,1,0,2,-1,DISMINUIR
4750069,458809,3,PAO2,,GY7806,"10,5",1,0,2,-1,DISMINUIR
4709388,504681,3,PAO2,,M5039C-006,"7,0",2,1,4,-1,DISMINUIR
4818380,148935,3,PAO2,,3054-02,29,5,4,10,-1,DISMINUIR
4776839,70978,3,PAO2,,160343-3,"10,5",1,0,2,-1,DISMINUIR
4823241,158964,3,PAO2,,3364-02,38,4,3,8,-1,DISMINUIR
4769960,89920,3,PAO2,,2.80.2,L,4,3,8,-1,DISMINUIR
4826026,94560,3,PAO2,,2062,37,1,1,3,0,SIN_CAMBIO
4702026,505110,3,PAO2,,M7650C-102,"5,5",1,0,2,-1,DISMINUIR
4794224,254873,3,PAO2,,607,39,2,0,3,-2,DISMINUIR
4815137,585530,3,PAO2,,Z6714-1,38,2,1,4,-1,DISMINUIR
4784805,89576,3,PAO2,,2.20.04,00,38,38,78,0,SIN_CAMBIO
4805866,97698,3,PAO2,,2100,40,2,1,4,-1,DISMINUIR
4799896,186774,3,PAO2,,401495N-RDBK,24,1,0,2,-1,DISMINUIR
4822688,352128,3,PAO2,,B1631,38,1,1,3,0,SIN_CAMBIO
4747099,332962,3,PAO2,,A1F19027-20,40,1,0,2,-1,DISMINUIR
4801387,469882,3,PAO2,,HLD-601A,39,5,4,10,-1,DISMINUIR
4814005,298541,3,PAO2,,828-02,39,2,1,5,-1,DISMINUIR
4818821,233549,3,PAO2,,551-1779,40,1,0,2,-1,DISMINUIR
4813975,274967,3,PAO2,,704-02,39,1,0,2,-1,DISMINUIR
4815000,298071,3,PAO2,,824-16,38,2,1,4,-1,DISMINUIR
4814594,484373,3,PAO2,,IH0085,"8,5",3,2,6,-1,DISMINUIR
4822661,581522,3,PAO2,,XT322B,28,2,1,4,-1,DISMINUIR
4804900,152565,3,PAO2,,310545L-WHT,37,1,0,2,-1,DISMINUIR
4821165,391575,7,NICK2,,D-MD-342615,00,4,8,13,4,AUMENTAR
4711838,547629,7,NICK2,,SP0040-419,M,31,30,63,-1,DISMINUIR
4828470,405148,7,NICK2,,DV4342-402,12,3,3,7,0,SIN_CAMBIO
4827724,153097,7,NICK2,,312266 16,"7,0",2,1,4,-1,DISMINUIR
4775635,55130,7,NICK2,,14004 205 VULC,"9,0",6,5,12,-1,DISMINUIR
4827246,426909,7,NICK2,,FQ1833-401,"8,0",2,1,4,-1,DISMINUIR
4705555,547577,7,NICK2,,SP0040-009,L,66,73,141,7,AUMENTAR
4798002,226676,7,NICK2,,5211202400016,00,3,1,5,-2,DISMINUIR
4748220,376094,7,NICK2,,CD7783-100,"2,0",1,0,2,-1,DISMINUIR
4823084,143508,7,NICK2,,3028409-001,"37,5",1,0,2,-1,DISMINUIR
4828303,394588,7,NICK2,,DA001/M,S,6,8,16,2,AUMENTAR
4817673,394572,7,NICK2,,DA001/A,L,3,27,31,24,AUMENTAR
4758539,510163,7,NICK2,,MO21634,00,11,9,21,-2,DISMINUIR
4817146,484576,7,NICK2,,IH0923,13,2,1,4,-1,DISMINUIR
4824598,451224,7,NICK2,,GR-RI-12223,31,1,0,2,-1,DISMINUIR
4818632,491706,7,NICK2,,JN6086,L,2,3,6,1,AUMENTAR
4800184,482326,7,NICK2,,IF6345,"8,5",1,1,3,0,SIN_CAMBIO
4817969,519229,7,NICK2,,PH831,00,54,67,126,13,AUMENTAR
4815764,486238,7,NICK2,,IU5011,Xl,2,1,4,-1,DISMINUIR
4797175,327353,7,NICK2,,9886711,M,12,14,27,2,AUMENTAR
4816602,547914,7,NICK2,,SPAPRNE003,M,1,3,4,2,AUMENTAR
4809745,398444,7,NICK2,,DEPBASARO100,00,5,4,10,-1,DISMINUIR
4816595,553820,7,NICK2,,SX7677-964,M,30,41,74,11,AUMENTAR
4814686,479820,7,NICK2,,IE1243,11,1,0,2,-1,DISMINUIR
4829960,593420,7,NICK2,,HQ2276-003,10,1,0,1,-1,DISMINUIR
4779896,474464,7,NICK2,,HT6538,M,1,1,3,0,SIN_CAMBIO
4818892,491430,7,NICK2,,JJ3613,M,25,30,56,5,AUMENTAR
4806915,474024,7,NICK2,,HRS-PR13,00,21,15,37,-6,DISMINUIR
4757227,432422,6,NICK1,,FY8958,"4,0",1,0,2,-1,DISMINUIR
4779518,510353,6,NICK1,,MO21872,"7,0",1,0,-1,-1,DISMINUIR
4827817,152712,6,NICK1,,310974 05,"5,0",2,2,5,0,SIN_CAMBIO
4821033,474273,6,NICK1,,HT3448,S,12,16,30,4,AUMENTAR
4827230,426204,6,NICK1,,FN0228-404,"8,5",2,1,4,-1,DISMINUIR
4815818,250739,6,NICK1,,5XM02360-013,"8,0",2,1,4,-1,DISMINUIR
4811554,30446,6,NICK1,,11949-WSL,"37,5",2,1,4,-1,DISMINUIR
4803285,369628,4,PAO3,,C25F21012-70,39,1,0,2,-1,DISMINUIR
4786911,160662,4,PAO3,,3394,36,1,0,2,-1,DISMINUIR
4803653,2750,4,PAO3,,027-015-01,36,2,0,3,-2,DISMINUIR
4751672,497129,4,PAO3,,KN102A60036,28,2,1,4,-1,DISMINUIR
4820798,248747,4,PAO3,,5K03-1,40,1,0,2,-1,DISMINUIR
4755862,496712,4,PAO3,,KC132A6030B-PG2,29,2,1,4,-1,DISMINUIR
4811544,65209,4,PAO3,,150370-BBK,37,1,0,2,-1,DISMINUIR
4732266,256677,4,PAO3,,620654REG,00,1,2,3,1,AUMENTAR
4811264,179153,4,PAO3,,388-0001,36,3,2,7,-1,DISMINUIR
4793785,240474,4,PAO3,,581-6565,36,2,1,4,-1,DISMINUIR
4806665,530362,4,PAO3,,PO-POS25Y086,35,2,1,5,-1,DISMINUIR
4819449,130276,4,PAO3,,301-0037,36,1,0,2,-1,DISMINUIR
4739646,210502,4,PAO3,,4809.101.20788.74330,40,1,0,2,-1,DISMINUIR
4823575,212663,5,PAO4,,489-6877,38,2,1,4,-1,DISMINUIR
4751936,510804,5,PAO4,,MR-W1652-R2661,36,1,0,2,-1,DISMINUIR
4813574,255200,5,PAO4,,608-16,38,2,0,4,-2,DISMINUIR
4705557,553691,7,NICK2,,SX7676-010,L,1,0,2,-1,DISMINUIR
4824706,450622,7,NICK2,,GR-RI-11578,38,1,0,2,-1,DISMINUIR
4818008,384652,7,NICK2,,COPA 3364/A+,00,1,0,2,-1,DISMINUIR
4812858,486605,7,NICK2,,IV8329,M,5,4,10,-1,DISMINUIR
4813283,427190,7,NICK2,,FQ8287-400,"3,0",3,2,6,-1,DISMINUIR
4822016,357561,7,NICK2,,BANDA CADERA HEAVY,00,5,5,11,0,SIN_CAMBIO
4825319,518305,7,NICK2,,PETOE,00,20,49,73,29,AUMENTAR
4817963,518298,7,NICK2,,PETOE,00,28,58,90,30,AUMENTAR
4828500,427344,7,NICK2,,FQ8331-001,11,3,0,5,-3,DISMINUIR
4819117,427322,7,NICK2,,FQ8317-600,"9,5",1,1,4,0,SIN_CAMBIO
4796842,485930,7,NICK2,,IP3995,L,25,26,52,1,AUMENTAR
4812538,486846,7,NICK2,,IZ1895,00,8,11,20,3,AUMENTAR
4810044,580981,7,NICK2,,XT-006AC,00,10,9,20,-1,DISMINUIR
4825768,290785,2,PAO1,,8100,43,1,2,4,1,AUMENTAR
4825775,290792,2,PAO1,,8100,44,1,1,3,0,SIN_CAMBIO
4722202,558098,2,PAO1,,TS1801,39,3,2,6,-1,DISMINUIR
