style_color,style,color,familia,gender,srp,whs,pares_grid,PA01,PA02,PA03,PA04,NICK1,total_tiendas,orden_2026_1,orden_2026_2
183228-NVY,183228,NVY,ARCH FIT ARCADE,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
183228-BBK,183228,BBK,ARCH FIT ARCADE,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
183180-BLK,183180,BLK,ARCH FIT GALLERY,MEN,52990.0,29450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0
183180-OLV,183180,OLV,ARCH FIT GALLERY,MEN,52990.0,29450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0
183180-WHT,183180,WHT,ARCH FIT GALLERY,MEN,52990.0,29450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0
233425-BBK,233425,BBK,RELAXED-FIT GLIDE-STEP,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233425-NVY,233425,NVY,RELAXED-FIT GLIDE-STEP,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233425-GYLM,233425,GYLM,RELAXED-FIT GLIDE-STEP,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233259-BLK,233259,BLK,SKECH-FLEX 4.0,MEN,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233259-NVY,233259,NVY,SKECH-FLEX 4.0,MEN,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233259-TPE,233259,TPE,SKECH-FLEX 4.0,MEN,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233047-BKW,233047,BKW,SUMMITS,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.0,170.0
233047-NVBL,233047,NVBL,SUMMITS,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.0,170.0
233047-OLBK,233047,OLBK,SUMMITS,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,170.0
233502-BBK,233502,BBK,GLIDE-STEP SUMMITS,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233502-GYBL,233502,GYBL,GLIDE-STEP SUMMITS,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233502-NTBR,233502,NTBR,GLIDE-STEP SUMMITS,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233551-BBK,233551,BBK,STEADY RIDE,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233551-KHK,233551,KHK,STEADY RIDE,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118423-DKTP,118423,DKTP,BOBS SQUAD 4,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1537.0
118423-BBK,118423,BBK,BOBS SQUAD 4,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.0,3491.0
118423-CCL,118423,CCL,BOBS SQUAD 4,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.0,0.0
118451-BLK,118451,BLK,BOBS ARC WAVES REMIX,MEN,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118451-BBK,118451,BBK,BOBS ARC WAVES REMIX,MEN,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0
118451-DKNV,118451,DKNV,BOBS ARC WAVES REMIX,MEN,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118451-DKTP,118451,DKTP,BOBS ARC WAVES REMIX,MEN,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0
118451-OLV,118451,OLV,BOBS ARC WAVES REMIX,MEN,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0
118431-BBK,118431,BBK,BOBS SKILLZ,MEN,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707.0,0.0
118431-NTOL,118431,NTOL,BOBS SKILLZ,MEN,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0
118412-BBK,118412,BBK,BOBS SQUAD 4,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118412-OLMT,118412,OLMT,BOBS SQUAD 4,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118412-CSMT,118412,CSMT,BOBS SQUAD 4,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118303-BBK,118303,BBK,BOBS SQUAD CHAOS,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,11.0
118303-BLK,118303,BLK,BOBS SQUAD CHAOS,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4899.0,162.0
118303-NVY,118303,NVY,BOBS SQUAD CHAOS,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3564.0,171.0
118303-OLV,118303,OLV,BOBS SQUAD CHAOS,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,0.0
118130-BBK,118130,BBK,ARCH FIT B FLEX HI,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,3991.0
118130-BLK,118130,BLK,ARCH FIT B FLEX HI,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3386.0
118130-OLV,118130,OLV,ARCH FIT B FLEX HI,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0
118116-BBK,118116,BBK,BOBS B FLEX,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0
118116-BLK,118116,BLK,BOBS B FLEX,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118116-NVY,118116,NVY,BOBS B FLEX,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0
118116-OLV,118116,OLV,BOBS B FLEX,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0
118333-BBK,118333,BBK,BOBS DIEGO,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118333-LGMT,118333,LGMT,BOBS DIEGO,MEN,57990.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118160-BBK,118160,BBK,BOBS MODA FLEX,MEN,52990.0,29450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118160-DKNV,118160,DKNV,BOBS MODA FLEX,MEN,52990.0,29450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118460-BBK,118460,BBK,BOBS ARCH FIT ELEV8,MEN,49990.0,27750.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,2155.0
118460-OLV,118460,OLV,BOBS ARCH FIT ELEV8,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118460-DKNV,118460,DKNV,BOBS ARCH FIT ELEV8,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0
118460-TPE,118460,TPE,BOBS ARCH FIT ELEV8,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118099-BBK,118099,BBK,BOBS B FLEX,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118099-DKTP,118099,DKTP,BOBS B FLEX,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118112-B,118112,B,BOBS B FLEX,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6524.0,779.0
118112-NVY,118112,NVY,BOBS B FLEX,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5530.0,750.0
118442-BKMT,118442,BKMT,BOBS SKILLZ,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118442-NVMT,118442,NVMT,BOBS SKILLZ,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118155-BBK,118155,BBK,BOBS MODA FLEX,MEN,47990.0,26650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8169.0,1515.0
118155-BLK,118155,BLK,BOBS MODA FLEX,MEN,47990.0,26650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5982.0,339.0
118155-TPE,118155,TPE,BOBS MODA FLEX,MEN,47990.0,26650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2903.0,1485.0
118109-BBK,118109,BBK,BOBS B FLEX,MEN,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,9731.0
118109-OLV,118109,OLV,BOBS B FLEX,MEN,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,4004.0
118478-BBK,118478,BBK,BOBS SQUAD LO,MEN,44990.0,25000.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0,0
118478-DKNV,118478,DKNV,BOBS SQUAD LO,MEN,44990.0,25000.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0,0
118478-TPE,118478,TPE,BOBS SQUAD LO,MEN,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217228-BBK,217228,BBK,GO WALK ARCH FIT 3.0,MEN,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217228-CHOC,217228,CHOC,GO WALK ARCH FIT 3.0,MEN,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217035-BBK,217035,BBK,GO WALK GLIDE-STEP 2.0,MEN,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217035-BRN,217035,BRN,GO WALK GLIDE-STEP 2.0,MEN,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0
217035-BKW,217035,BKW,GO WALK GLIDE-STEP 2.0,MEN,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0
216831-BBK,216831,BBK,GO WALK 8,MEN,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216831-NVY,216831,NVY,GO WALK 8,MEN,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216807-BLK,216807,BLK,GO WALK 8,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0
216807-OLV,216807,OLV,GO WALK 8,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0
216333-BBK,216333,BBK,GO WALK FLEX,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.0,0.0
216333-CHAR,216333,CHAR,GO WALK FLEX,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
216333-NVY,216333,NVY,GO WALK FLEX,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216333-KHK,216333,KHK,GO WALK FLEX,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.0,0.0
216924-BBK,216924,BBK,GO WALK FLEX,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,1316.0
216924-BKW,216924,BKW,GO WALK FLEX,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216924-NVY,216924,NVY,GO WALK FLEX,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.0,1086.0
216924-OLV,216924,OLV,GO WALK FLEX,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.0
217249-BLK,217249,BLK,GO WALK FLEX PLUS,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217249-NVY,217249,NVY,GO WALK FLEX PLUS,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216710-BLK,216710,BLK,GO WALK MAX,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216710-NVY,216710,NVY,GO WALK MAX,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216710-TPE,216710,TPE,GO WALK MAX,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217074-BBK,217074,BBK,GO WALK ARCH FIT N-JOY,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613.0,0.0
217074-NVY,217074,NVY,GO WALK ARCH FIT N-JOY,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.0,0.0
217092-BBK,217092,BBK,GO WALK ARCH FIT N-JOY,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217092-NVBK,217092,NVBK,GO WALK ARCH FIT N-JOY,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217092-BKGY,217092,BKGY,GO WALK ARCH FIT N-JOY,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216486-BBK,216486,BBK,GO WALK FLEX,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216486-BLK,216486,BLK,GO WALK FLEX,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1288.0
216486-NVGY,216486,NVGY,GO WALK FLEX,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883.0,1309.0
216928-BKGY,216928,BKGY,GO WALK FLEX,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216928-BLGY,216928,BLGY,GO WALK FLEX,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216928-NVY,216928,NVY,GO WALK FLEX,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216928-BBK,216928,BBK,GO WALK FLEX,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217250-BKGY,217250,BKGY,GO WALK FLEX PLUS,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217250-NVY,217250,NVY,GO WALK FLEX PLUS,MEN,49990.0,27750.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0,0
217250-OLV,217250,OLV,GO WALK FLEX PLUS,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217250-BBK,217250,BBK,GO WALK FLEX PLUS,MEN,49990.0,27750.0,0.0,0.0,12.0,12.0,0.0,12.0,36.0,0,0
216712-BLGY,216712,BLGY,GO WALK MAX,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216712-BLK,216712,BLK,GO WALK MAX,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216712-BBK,216712,BBK,GO WALK MAX,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233298-BKCC,233298,BKCC,CONTOUR FOAM,MEN,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233298-OLBK,233298,OLBK,CONTOUR FOAM,MEN,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
232618-BKCC,232618,BKCC,CONTOUR FOAM,MEN,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0
232618-BRN,232618,BRN,CONTOUR FOAM,MEN,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
232618-OLV,232618,OLV,CONTOUR FOAM,MEN,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.0
232620-BBK,232620,BBK,CONTOUR FOAM,MEN,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0
232620-CCOR,232620,CCOR,CONTOUR FOAM,MEN,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
232620-BRN,232620,BRN,CONTOUR FOAM,MEN,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.0
232619-WTP,232619,WTP,CONTOUR FOAM,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,1889.0
232619-BBK,232619,BBK,CONTOUR FOAM,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2810.0,3969.0
232619-NTNV,232619,NTNV,CONTOUR FOAM,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2114.0,0.0
232619-NVGY,232619,NVGY,CONTOUR FOAM,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,0.0
232619-BKW,232619,BKW,CONTOUR FOAM,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.0,3633.0
232619-OLBK,232619,OLBK,CONTOUR FOAM,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.0
233006-BBK,233006,BBK,GLIDE-STEP,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233006-BRN,233006,BRN,GLIDE-STEP,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
232644-BBK,232644,BBK,SUMMITS CONTOUR FOAM,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
232644-CCOR,232644,CCOR,SUMMITS CONTOUR FOAM,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
232644-NVBL,232644,NVBL,SUMMITS CONTOUR FOAM,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
232644-TPE,232644,TPE,SUMMITS CONTOUR FOAM,MEN,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211492-BLK,211492,BLK,ARCH FIT ORVAN ULTRA,MEN,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211492-KHK,211492,KHK,ARCH FIT ORVAN ULTRA,MEN,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211248-BRN,211248,BRN,SLADE ULTRA,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,0.0
211248-TPMT,211248,TPMT,SLADE ULTRA,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,0.0
210816-TPNV,210816,TPNV,SUNNY DALE,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10783.0
210816-OLBK,210816,OLBK,SUNNY DALE,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6135.0,4612.0
210816-TPE,210816,TPE,SUNNY DALE,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6911.0,11467.0
211518-CHAR,211518,CHAR,ARCH FIT CROSSER,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211518-CHOC,211518,CHOC,ARCH FIT CROSSER,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211207-BLK,211207,BLK,NORLAN,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,1951.0
211207-TPE,211207,TPE,NORLAN,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,140.0
211493-BLK,211493,BLK,NORLAN,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211493-TPE,211493,TPE,NORLAN,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211196-BLK,211196,BLK,STERLING,MEN,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.0,0.0
211196-TPE,211196,TPE,STERLING,MEN,62990.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.0,0.0
211524-BLK,211524,BLK,SLADE 2.0,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211524-KHK,211524,KHK,SLADE 2.0,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211524-SND,211524,SND,SLADE 2.0,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211498-CHAR,211498,CHAR,ARCH FIT GROOVE CUP,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211498-LTBR,211498,LTBR,ARCH FIT GROOVE CUP,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211498-NVY,211498,NVY,ARCH FIT GROOVE CUP,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211499-BLK,211499,BLK,ARCH FIT GROOVE CUP,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211499-NVY,211499,NVY,ARCH FIT GROOVE CUP,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211499-TPE,211499,TPE,ARCH FIT GROOVE CUP,MEN,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
210808-BBK,210808,BBK,SLADE,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,5498.0
210808-KHK,210808,KHK,SLADE,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.0,6962.0
210808-NVY,210808,NVY,SLADE,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.0,1812.0
210808-TPE,210808,TPE,SLADE,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,1582.0
206014-BLK,206014,BLK,TROUTT,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
206014-TPE,206014,TPE,TROUTT,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211234-LUG,211234,LUG,STERLING,MEN,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211234-CHOC,211234,CHOC,STERLING,MEN,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.0,0.0
205649-BRN,205649,BRN,GARLAN,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.0,0.0
205649-CHOC,205649,CHOC,GARLAN,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.0,0.0
210944-CHOC,210944,CHOC,CAVELL,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5819.0,2394.0
210944-LUG,210944,LUG,CAVELL,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3671.0,3948.0
211459-CHOC,211459,CHOC,PALMIRO,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.0
211459-LUG,211459,LUG,PALMIRO,MEN,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2835.0
211486-BBK,211486,BBK,CAVELL,MEN,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211486-CHAR,211486,CHAR,CAVELL,MEN,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211486-CHOC,211486,CHOC,CAVELL,MEN,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
206139-COC,206139,COC,RESPECTED,MEN,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
206139-TPOL,206139,TPOL,RESPECTED,MEN,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205347-CHOC,205347,CHOC,ARCH FIT CROSSER,MEN,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205347-CDB,205347,CDB,ARCH FIT CROSSER,MEN,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0
211382-CDB,211382,CDB,SLADE 2.0,MEN,72990.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0
211382-COC,211382,COC,SLADE 2.0,MEN,72990.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.0
211350-CDB,211350,CDB,SLADE ULTRA,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3491.0,2048.0
211350-COC,211350,COC,SLADE ULTRA,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.0,1328.0
211448-BLK,211448,BLK,SLADE ULTRA,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3105.0
211448-LTBR,211448,LTBR,SLADE ULTRA,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0
211487-BBK,211487,BBK,SLADE ULTRA,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211487-NVY,211487,NVY,SLADE ULTRA,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211487-CHOC,211487,CHOC,SLADE ULTRA,MEN,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205547-BBK,205547,BBK,CONNER,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,860.0
205547-CDB,205547,CDB,CONNER,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906.0,1397.0
205867-CDB,205867,CDB,GARZA ULTRA,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
205867-OLV,205867,OLV,GARZA ULTRA,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
205867-CHOC,205867,CHOC,GARZA ULTRA,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205307-BBK,205307,BBK,LOCKETT,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0
205307-COC,205307,COC,LOCKETT,MEN,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891.0,0.0
