articulo,productos_afectados,cat_antes(ids),cat_despues,especialidades,genero_migrado,accion
1488,1,1,Zapatillas,urbano,0,APPLY
454477-008,1,1,Zapatillas,urbano,0,APPLY
454477-124,2,1,Zapatillas,urbano,0,APPLY
454477-132,2,1,Zapatillas,urbano,0,APPLY
454477-133,1,1,Zapatillas,urbano,0,APPLY
454477-136,1,1,Zapatillas,urbano,0,APPLY
454478-003,1,1,Zapatillas,urbano,0,APPLY
454478-106,1,1,Zapatillas,urbano,0,APPLY
454478-110,1,1,Zapatillas,urbano,0,APPLY
454478-124,1,1,Zapatillas,urbano,0,APPLY
454478-132,1,1,Zapatillas,urbano,0,APPLY
454478-133,1,1,Zapatillas,urbano,0,APPLY
454478-605,1,1,Zapatillas,urbano,0,APPLY
454484-008,1,1,Zapatillas,urbano,0,APPLY
454484-104,1,1,Zapatillas,urbano,0,APPLY
454485-012,1,1,Zapatillas,urbano,0,APPLY
454485-101,1,1,Zapatillas,urbano,0,APPLY
454500-012,1,1,Zapatillas,urbano,0,APPLY
454500-015,1,1,Zapatillas,urbano,0,APPLY
454500-100,1,1,Zapatillas,urbano,0,APPLY
454500-102,1,1,Zapatillas,urbano,0,APPLY
454500-108,1,1,Zapatillas,urbano,0,APPLY
454500-109,1,1,Zapatillas,urbano,0,APPLY
454500-111,1,1,Zapatillas,urbano,0,APPLY
454500-126,1,1,Zapatillas,urbano,0,APPLY
454463-106,1,1,Zapatillas,urbano,0,APPLY
454477-103,1,1,Zapatillas,urbano,0,APPLY
454478-008,2,1,Zapatillas,urbano,0,APPLY
454478-009,1,1,Zapatillas,urbano,0,APPLY
454478-103,1,1,Zapatillas,urbano,0,APPLY
454500-001,1,1,Zapatillas,urbano,0,APPLY
454500-101,1,1,Zapatillas,urbano,0,APPLY
454500-127,1,1,Zapatillas,urbano,0,APPLY
454500-404,1,1,Zapatillas,urbano,0,APPLY
454500-409,1,1,Zapatillas,urbano,0,APPLY
454501-012,1,1,Zapatillas,urbano,0,APPLY
454501-013,1,1,Zapatillas,urbano,0,APPLY
454501-014,1,1,Zapatillas,urbano,0,APPLY
454501-015,1,1,Zapatillas,urbano,0,APPLY
454501-018,1,1,Zapatillas,urbano,0,APPLY
454501-100,1,1,Zapatillas,urbano,0,APPLY
454501-102,1,1,Zapatillas,urbano,0,APPLY
454501-104,1,1,Zapatillas,urbano,0,APPLY
454501-105,1,1,Zapatillas,urbano,0,APPLY
454501-108,1,1,Zapatillas,urbano,0,APPLY
454501-109,1,1,Zapatillas,urbano,0,APPLY
454500-407,1,1,Zapatillas,urbano,0,APPLY
454501-126,1,1,Zapatillas,urbano,0,APPLY
454501-127,2,1,Zapatillas,urbano,0,APPLY
454501-128,1,1,Zapatillas,urbano,0,APPLY
454501-130,1,1,Zapatillas,urbano,0,APPLY
454507-400,1,1,Zapatillas,urbano,0,APPLY
454594-009,1,1,Zapatillas,urbano,0,APPLY
454594-012,1,1,Zapatillas,urbano,0,APPLY
454594-400,1,1,Zapatillas,urbano,0,APPLY
454500-133,1,1,Zapatillas,urbano,0,APPLY
454501-001,1,1,Zapatillas,urbano,0,APPLY
454501-101,2,1,Zapatillas,urbano,0,APPLY
454501-407,1,1,Zapatillas,urbano,0,APPLY
455-6013,1,1,Zapatillas,urbano,0,APPLY
454501-111,1,1,Zapatillas,urbano,0,APPLY
454501-404,1,1,Zapatillas,urbano,0,APPLY
455-6033,1,46,Zapatillas,urbano,0,APPLY
454501-134,1,1,Zapatillas,urbano,0,APPLY
455-6400,5,46,Zapatillas,urbano,0,APPLY
456-6017,1,1,Zapatillas,urbano,0,APPLY
456537-101,1,1,Zapatillas,urbano,0,APPLY
456537-102,1,1,Zapatillas,urbano,0,APPLY
456539-001,1,1,Zapatillas,urbano,0,APPLY
456970-005,1,1,Zapatillas,urbano,0,APPLY
457,1,1,Zapatillas,urbano,0,APPLY
4574,1,63,Zapatillas,urbano,0,APPLY
4577,1,1,Zapatillas,urbano,0,APPLY
458,2,1;7,Zapatillas,urbano,0,APPLY
458879-003,1,1,Zapatillas,urbano,0,APPLY
458879-102,1,1,Zapatillas,urbano,0,APPLY
458882-003,1,1,Zapatillas,urbano,0,APPLY
458882-101,1,1,Zapatillas,urbano,0,APPLY
459,1,63,Zapatillas,urbano,0,APPLY
14800,1,1,Zapatillas,urbano,0,APPLY
4592,1,1,Zapatillas,urbano,0,APPLY
4593,1,1,Zapatillas,urbano,0,APPLY
4594,1,1,Zapatillas,urbano,0,APPLY
458879-101,1,1,Zapatillas,urbano,0,APPLY
4599,2,1,Zapatillas,urbano,0,APPLY
460,8,9;25;28;46;50,Zapatillas,urbano,0,APPLY
3510051X970,1,1,Zapatillas,urbano,0,APPLY
351-1405,1,1,Zapatillas,urbano,0,APPLY
46071,1,1,Zapatillas,urbano,0,APPLY
4629,1,1,Zapatillas,urbano,0,APPLY
351710 03,1,1,Zapatillas,urbano,0,APPLY
4635,1,1,Zapatillas,urbano,0,APPLY
4638,1,1,Zapatillas,urbano,0,APPLY
149-9022,2,1,Zapatillas,urbano,0,APPLY
46658,2,1,Zapatillas,urbano,0,APPLY
14900,2,1,Zapatillas,urbano,0,APPLY
149008-GYMT,2,1,Zapatillas,urbano,0,APPLY
149022-NVHP,4,1,Zapatillas,urbano,0,APPLY
467685-001,1,1,Zapatillas,urbano,0,APPLY
467685-011,1,1,Zapatillas,urbano,0,APPLY
467685-101,1,1,Zapatillas,urbano,0,APPLY
4678,1,1,Zapatillas,urbano,0,APPLY
46860,3,1,Zapatillas,urbano,0,APPLY
46884,1,1,Zapatillas,urbano,0,APPLY
149024-BKMT,2,1,Zapatillas,urbano,0,APPLY
149024-WMLT,2,1,Zapatillas,urbano,0,APPLY
149036-BBK,5,1,Zapatillas,urbano,0,APPLY
100025050,2,1,Zapatillas,urbano,0,APPLY
149036-BKLB,5,1,Zapatillas,urbano,0,APPLY
47015,1,1,Zapatillas,urbano,0,APPLY
47020,1,1,Zapatillas,urbano,0,APPLY
47022,1,1,Zapatillas,urbano,0,APPLY
47023,1,1,Zapatillas,urbano,0,APPLY
4706,1,1,Zapatillas,urbano,0,APPLY
4712,1,1,Zapatillas,urbano,0,APPLY
149036-GYHP,3,1,Zapatillas,urbano,0,APPLY
149045-BKMT,5,1,Zapatillas,urbano,0,APPLY
471-59560,3,1,Zapatillas,urbano,0,APPLY
47174,1,1,Zapatillas,urbano,0,APPLY
47180,1,1,Zapatillas,urbano,0,APPLY
4713,1,1,Zapatillas,urbano,0,APPLY
149045-GYMT,5,1,Zapatillas,urbano,0,APPLY
471602,2,95,Zapatillas,urbano,0,APPLY
471602 01,2,95,Zapatillas,urbano,0,APPLY
47247,1,1,Zapatillas,urbano,0,APPLY
472536-019,1,1,Zapatillas,urbano,0,APPLY
472677-100,1,1,Zapatillas,urbano,0,APPLY
472681-009,1,1,Zapatillas,urbano,0,APPLY
472682-102,1,1,Zapatillas,urbano,0,APPLY
472685-105,1,1,Zapatillas,urbano,0,APPLY
472777-461,1,1,Zapatillas,urbano,0,APPLY
4728,1,63,Zapatillas,urbano,0,APPLY
149048-BKMT,1,1,Zapatillas,urbano,0,APPLY
149057-NVPK,3,1,Zapatillas,urbano,0,APPLY
472822-006,1,1,Zapatillas,urbano,0,APPLY
47307,1,1,Zapatillas,urbano,0,APPLY
47315,1,1,Zapatillas,urbano,0,APPLY
47316,1,1,Zapatillas,urbano,0,APPLY
472682-101,1,1,Zapatillas,urbano,0,APPLY
47306,3,1,Zapatillas,urbano,0,APPLY
47331,1,1,Zapatillas,urbano,0,APPLY
47338,1,1,Zapatillas,urbano,0,APPLY
100033922,2,1,Zapatillas,urbano,0,APPLY
100033923,2,1,Zapatillas,urbano,0,APPLY
100033949,3,1,Zapatillas,urbano,0,APPLY
100033950,2,1,Zapatillas,urbano,0,APPLY
100033951,6,1,Zapatillas,urbano,0,APPLY
149060-BKPR,2,1,Zapatillas,urbano,0,APPLY
149060-NVAQ,2,1,Zapatillas,urbano,0,APPLY
149085-BKHP,6,1,Zapatillas,urbano,0,APPLY
149086-RDMT,6,1,Zapatillas,urbano,0,APPLY
47305,1,1,Zapatillas,urbano,0,APPLY
473203 30,2,95,Zapatillas,urbano,0,APPLY
473203 50,2,95,Zapatillas,urbano,0,APPLY
4740,1,1,Zapatillas,urbano,0,APPLY
47357,2,1,Zapatillas,urbano,0,APPLY
4751,1,63,Zapatillas,urbano,0,APPLY
47554,1,1,Zapatillas,urbano,0,APPLY
47555,1,1,Zapatillas,urbano,0,APPLY
47545,1,1,Zapatillas,urbano,0,APPLY
47553,1,1,Zapatillas,urbano,0,APPLY
4763,1,1,Zapatillas,urbano,0,APPLY
4764,1,1,Zapatillas,urbano,0,APPLY
47660,3,1,Zapatillas,urbano,0,APPLY
476784-012,1,1,Zapatillas,urbano,0,APPLY
476784-015,1,1,Zapatillas,urbano,0,APPLY
476784-500,1,1,Zapatillas,urbano,0,APPLY
4769,1,63,Zapatillas,urbano,0,APPLY
4762,1,63,Zapatillas,urbano,0,APPLY
1127,3,1;12,Zapatillas,"urbano,oficial",0,APPLY
149099,1,1,Zapatillas,urbano,0,APPLY
149099-WBK,2,1,Zapatillas,urbano,0,APPLY
47818,1,1,Zapatillas,urbano,0,APPLY
47877,1,1,Zapatillas,urbano,0,APPLY
47926,1,1,Zapatillas,urbano,0,APPLY
149121-BKMT,2,1,Zapatillas,urbano,0,APPLY
47808,4,1,Zapatillas,urbano,0,APPLY
47809,2,1,Zapatillas,urbano,0,APPLY
47927,1,1,Zapatillas,urbano,0,APPLY
47929,2,1,Zapatillas,urbano,0,APPLY
47957,1,1,Zapatillas,urbano,0,APPLY
4797,1,1,Zapatillas,urbano,0,APPLY
47987,1,1,Zapatillas,urbano,0,APPLY
47996,1,1,Zapatillas,urbano,0,APPLY
47997,1,1,Zapatillas,urbano,0,APPLY
48019,1,1,Zapatillas,urbano,0,APPLY
4802.101.18378.20343,4,1,Zapatillas,urbano,0,APPLY
4802.104.19646.71883,2,1,Zapatillas,urbano,0,APPLY
4802.104.19646.71887,3,1,Zapatillas,urbano,0,APPLY
4802.107.20959.76671,2,1,Zapatillas,urbano,0,APPLY
4803,1,63,Zapatillas,urbano,0,APPLY
149205-NVPK,5,1,Zapatillas,urbano,0,APPLY
149206-BBK,5,1,Zapatillas,urbano,0,APPLY
149206-BKTQ,5,1,Zapatillas,urbano,0,APPLY
149206-BKW,5,1,Zapatillas,urbano,0,APPLY
48094,2,1,Zapatillas,urbano,0,APPLY
481-1659,1,1,Zapatillas,urbano,0,APPLY
100201272,3,1,Zapatillas,urbano,0,APPLY
481-6024,1,1,Zapatillas,urbano,0,APPLY
481-6659,2,1,Zapatillas,urbano,0,APPLY
481-6677,4,1,Zapatillas,urbano,0,APPLY
481-9169,1,1,Zapatillas,urbano,0,APPLY
100204830,2,1,Zapatillas,urbano,0,APPLY
481-7998,3,1,Zapatillas,urbano,0,APPLY
48114,2,1,Zapatillas,urbano,0,APPLY
149206-NVHP,5,1,Zapatillas,urbano,0,APPLY
356772 01,2,1,Zapatillas,urbano,0,APPLY
48133,3,1,Zapatillas,urbano,0,APPLY
4828,1,1,Zapatillas,urbano,0,APPLY
48357,1,1,Zapatillas,urbano,0,APPLY
48351,3,1,Zapatillas,urbano,0,APPLY
149219-BKW,5,1,Zapatillas,urbano,0,APPLY
149220-BKTQ,5,1,Zapatillas,urbano,0,APPLY
4856,2,14;63,Zapatillas,urbano,0,APPLY
352196 03,1,1,Zapatillas,urbano,0,APPLY
352215 01,1,1,Zapatillas,urbano,0,APPLY
352215 02,1,1,Zapatillas,urbano,0,APPLY
352215 05,1,1,Zapatillas,urbano,0,APPLY
352215 06,1,1,Zapatillas,urbano,0,APPLY
352215 07,1,1,Zapatillas,urbano,0,APPLY
3524,1,1,Zapatillas,urbano,0,APPLY
149220-GYCL,2,1,Zapatillas,urbano,0,APPLY
486-6035,2,1,Zapatillas,urbano,0,APPLY
4864,1,1,Zapatillas,urbano,0,APPLY
4865,1,1,Zapatillas,urbano,0,APPLY
486978-014,1,1,Zapatillas,urbano,0,APPLY
486978-015,1,1,Zapatillas,urbano,0,APPLY
149220-NVHP,6,1,Zapatillas,urbano,0,APPLY
48743,1,1,Zapatillas,urbano,0,APPLY
487604-010,1,1,Zapatillas,urbano,0,APPLY
487604-104,1,1,Zapatillas,urbano,0,APPLY
487657-011,1,1,Zapatillas,urbano,0,APPLY
488110-009,1,1,Zapatillas,urbano,0,APPLY
488110-101,1,1,Zapatillas,urbano,0,APPLY
488136-003,1,1,Zapatillas,urbano,0,APPLY
488144-005,1,1,Zapatillas,urbano,0,APPLY
488144-109,1,1,Zapatillas,urbano,0,APPLY
488151-006,1,1,Zapatillas,urbano,0,APPLY
488151-101,1,1,Zapatillas,urbano,0,APPLY
488160-011,1,1,Zapatillas,urbano,0,APPLY
488160-018,1,1,Zapatillas,urbano,0,APPLY
488160-603,1,1,Zapatillas,urbano,0,APPLY
488160-701,1,1,Zapatillas,urbano,0,APPLY
488160-774,1,1,Zapatillas,urbano,0,APPLY
488160-810,1,1,Zapatillas,urbano,0,APPLY
488161-010,1,1,Zapatillas,urbano,0,APPLY
488161-301,1,1,Zapatillas,urbano,0,APPLY
488161-401,1,1,Zapatillas,urbano,0,APPLY
488161-855,1,1,Zapatillas,urbano,0,APPLY
488302-100,1,1,Zapatillas,urbano,0,APPLY
488305-100,1,1,Zapatillas,urbano,0,APPLY
488160-610,1,1,Zapatillas,urbano,0,APPLY
832655-001,3,1,Zapatillas,urbano,0,APPLY
488308-013,1,1,Zapatillas,urbano,0,APPLY
488308-110,1,1,Zapatillas,urbano,0,APPLY
488311-108,1,1,Zapatillas,urbano,0,APPLY
488313-116,1,1,Zapatillas,urbano,0,APPLY
4887,1,1,Zapatillas,urbano,0,APPLY
488151-010,1,1,Zapatillas,urbano,0,APPLY
488151-104,1,1,Zapatillas,urbano,0,APPLY
48896,2,1,Zapatillas,urbano,0,APPLY
4891,1,1,Zapatillas,urbano,0,APPLY
48959,3,1,Zapatillas,urbano,0,APPLY
488161-053,1,1,Zapatillas,urbano,0,APPLY
489-6090,2,1,Zapatillas,urbano,0,APPLY
489-6620,2,1,Zapatillas,urbano,0,APPLY
48930,1,1,Zapatillas,urbano,0,APPLY
48957,1,1,Zapatillas,urbano,0,APPLY
48950,1,1,Zapatillas,urbano,0,APPLY
48963,3,1,Zapatillas,urbano,0,APPLY
149220-ROS,5,1,Zapatillas,urbano,0,APPLY
4901.108.20909.68456,9,84,Zapatillas,urbano,0,APPLY
49013,1,1,Zapatillas,urbano,0,APPLY
149239-WLV,6,1,Zapatillas,urbano,0,APPLY
149240-GRY,7,1,Zapatillas,urbano,0,APPLY
4956,1,1,Zapatillas,urbano,0,APPLY
4920,2,1;2,Zapatillas,urbano,0,APPLY
4924,1,1,Zapatillas,urbano,0,APPLY
149267-BKGD,6,1,Zapatillas,urbano,0,APPLY
4909.102.21787.15871,5,1,Zapatillas,urbano,0,APPLY
49109,1,1,Zapatillas,urbano,0,APPLY
49180,2,1,Zapatillas,urbano,0,APPLY
49186,1,1,Zapatillas,urbano,0,APPLY
4934,1,1,Zapatillas,urbano,0,APPLY
4935,1,1,Zapatillas,urbano,0,APPLY
4940,1,1,Zapatillas,urbano,0,APPLY
4948,1,1,Zapatillas,urbano,0,APPLY
4951,1,1,Zapatillas,urbano,0,APPLY
4954,1,63,Zapatillas,urbano,0,APPLY
4975,1,63,Zapatillas,urbano,0,APPLY
4976,1,63,Zapatillas,urbano,0,APPLY
49804,1,1,Zapatillas,urbano,0,APPLY
49799,3,1,Zapatillas,urbano,0,APPLY
49800,2,1,Zapatillas,urbano,0,APPLY
49803,3,1,Zapatillas,urbano,0,APPLY
149267-WLV,7,1,Zapatillas,urbano,0,APPLY
4TK-BLACK/ORANGE,2,1,Zapatillas,urbano,0,APPLY
4TK-YELLOW,2,1,Zapatillas,urbano,0,APPLY
101-1018,1,1,Zapatillas,urbano,0,APPLY
101-0412,2,1,Zapatillas,urbano,0,APPLY
AA2168-013,7,1,Zapatillas,urbano,0,APPLY
101-1035,1,1,Zapatillas,urbano,0,APPLY
101-10730,1,1,Zapatillas,urbano,0,APPLY
101-1077,1,1,Zapatillas,"urbano,basket",0,APPLY
101-11730,1,1,Zapatillas,urbano,0,APPLY
149277-ROS,6,1,Zapatillas,urbano,0,APPLY
149298-BKPK,4,1,Zapatillas,urbano,0,APPLY
149298-NVY,5,1,Zapatillas,urbano,0,APPLY
101-5102,1,1,Zapatillas,urbano,0,APPLY
101-5470,3,1,Zapatillas,urbano,0,APPLY
149303-BKRG,6,1,Zapatillas,urbano,0,APPLY
149303-MVE,2,1,Zapatillas,urbano,0,APPLY
AQ4225-004,3,1,Zapatillas,urbano,0,APPLY
AQ4225-100,3,1,Zapatillas,urbano,0,APPLY
BQ4284-001,4,1,Zapatillas,urbano,0,APPLY
101-5845,2,1,Zapatillas,urbano,0,APPLY
149305-BKW,5,1,Zapatillas,urbano,0,APPLY
149305-BLK,2,1,Zapatillas,urbano,0,APPLY
149307-NVBL,5,1,Zapatillas,urbano,0,APPLY
149336-BKW,2,1,Zapatillas,urbano,0,APPLY
149336-NVMT,4,1,Zapatillas,urbano,0,APPLY
149346-NVPK,5,1,Zapatillas,urbano,0,APPLY
149346-WBPK,2,1,Zapatillas,urbano,0,APPLY
149356-WBPK,4,1,Zapatillas,urbano,0,APPLY
BQ4284-102,1,1,Zapatillas,urbano,0,APPLY
CD0212-600,3,1,Zapatillas,urbano,0,APPLY
5004,4,2;12;14;63,Zapatillas,urbano,0,APPLY
50048,5,1;5,Zapatillas,urbano,0,APPLY
50051,1,1,Zapatillas,urbano,0,APPLY
501-1209,1,1,Zapatillas,urbano,0,APPLY
501-1219,1,1,Zapatillas,urbano,0,APPLY
501-0184,3,1,Zapatillas,urbano,0,APPLY
501-1184,4,1,Zapatillas,urbano,0,APPLY
501-1229,2,1,Zapatillas,urbano,0,APPLY
501-2207,1,1,Zapatillas,urbano,0,APPLY
501-2220,1,1,Zapatillas,urbano,0,APPLY
501-2437,1,1,Zapatillas,urbano,0,APPLY
501-2473,1,1,Zapatillas,urbano,0,APPLY
501-4214,1,1,Zapatillas,urbano,0,APPLY
501-1687,5,1,Zapatillas,urbano,0,APPLY
501-16870,3,1,Zapatillas,urbano,0,APPLY
501-1695,1,1,Zapatillas,urbano,0,APPLY
501-2499,2,1,Zapatillas,urbano,0,APPLY
501-2503,2,1,Zapatillas,urbano,0,APPLY
501-2524,2,85,Zapatillas,urbano,0,APPLY
501-2755,2,1,Zapatillas,urbano,0,APPLY
501-2869,4,85,Zapatillas,urbano,0,APPLY
501-3503,2,1,Zapatillas,urbano,0,APPLY
501-6214,1,1,Zapatillas,urbano,0,APPLY
501-7220,1,1,Zapatillas,urbano,0,APPLY
501-9209,1,1,Zapatillas,urbano,0,APPLY
501-9219,1,1,Zapatillas,urbano,0,APPLY
501-9319,1,1,Zapatillas,urbano,0,APPLY
149491-BKM,5,1,Zapatillas,urbano,0,APPLY
149491-BKW,5,1,Zapatillas,urbano,0,APPLY
501-4755,2,1,Zapatillas,urbano,0,APPLY
501-5473,1,1,Zapatillas,urbano,0,APPLY
501-6472,1,1,Zapatillas,urbano,0,APPLY
501-6797,4,1,Zapatillas,urbano,0,APPLY
50109,1,1,Zapatillas,urbano,0,APPLY
CD0227-001,2,1,Zapatillas,urbano,0,APPLY
50104,1,1,Zapatillas,urbano,0,APPLY
50113,1,1,Zapatillas,urbano,0,APPLY
5013,2,1;32,Zapatillas,urbano,0,APPLY
5014,2,1;26,Zapatillas,urbano,0,APPLY
501524-031,1,1,Zapatillas,urbano,0,APPLY
501524-103,1,1,Zapatillas,urbano,0,APPLY
149491-NTQL,6,1,Zapatillas,urbano,0,APPLY
50141,1,1,Zapatillas,urbano,0,APPLY
50149,3,1,Zapatillas,urbano,0,APPLY
50151,6,1;24,Zapatillas,urbano,0,APPLY
50162,1,1,Zapatillas,urbano,0,APPLY
50170,3,1,Zapatillas,urbano,0,APPLY
50172,3,1,Zapatillas,urbano,0,APPLY
503,5,88,Zapatillas,"urbano,oficial",0,APPLY
503-9219,1,1,Zapatillas,urbano,0,APPLY
504-6700,1,1,Zapatillas,urbano,0,APPLY
5043,2,1;63,Zapatillas,urbano,0,APPLY
5047,1,1,Zapatillas,urbano,0,APPLY
149498-BKCL,3,1,Zapatillas,urbano,0,APPLY
505-6014,4,1,Zapatillas,urbano,0,APPLY
50510,1,1,Zapatillas,urbano,0,APPLY
50517,2,1,Zapatillas,urbano,0,APPLY
50523,1,1,Zapatillas,urbano,0,APPLY
50547,1,1,Zapatillas,urbano,0,APPLY
50548,1,1,Zapatillas,urbano,0,APPLY
506-6025,2,1,Zapatillas,urbano,0,APPLY
50522,1,1,Zapatillas,urbano,0,APPLY
149498-LAV,3,1,Zapatillas,urbano,0,APPLY
506-6027,2,1,Zapatillas,urbano,0,APPLY
506-6028,1,1,Zapatillas,urbano,0,APPLY
506-6070,1,1,Zapatillas,urbano,0,APPLY
507940-016,1,1,Zapatillas,urbano,0,APPLY
507940-050,1,1,Zapatillas,urbano,0,APPLY
507940-101,1,1,Zapatillas,urbano,0,APPLY
508-3280,4,1,Zapatillas,urbano,0,APPLY
508-6209,1,1,Zapatillas,urbano,0,APPLY
508-6290,1,1,Zapatillas,urbano,0,APPLY
508-9290,2,1,Zapatillas,urbano,0,APPLY
50856,1,1,Zapatillas,urbano,0,APPLY
509-1064,1,1,Zapatillas,urbano,0,APPLY
509-4063,1,1,Zapatillas,urbano,0,APPLY
509-6063,1,1,Zapatillas,urbano,0,APPLY
508-2359,1,1,Zapatillas,urbano,0,APPLY
509-2122,2,1,Zapatillas,urbano,0,APPLY
509-2777,3,1,Zapatillas,urbano,0,APPLY
509-9071,1,1,Zapatillas,urbano,0,APPLY
14951,4,1,Zapatillas,urbano,0,APPLY
509-6531,7,1,Zapatillas,urbano,0,APPLY
CN4493-101,6,1,Zapatillas,urbano,0,APPLY
509504-601,1,1,Zapatillas,urbano,0,APPLY
149512-BKMT,4,1,Zapatillas,urbano,0,APPLY
510,6,12;46,Zapatillas,"urbano,oficial",0,APPLY
149512-NMLT,2,1,Zapatillas,urbano,0,APPLY
10150L,1,1,Zapatillas,urbano,0,APPLY
149523-BKHP,4,1,Zapatillas,urbano,0,APPLY
510214X3416,2,1,Zapatillas,urbano,0,APPLY
10155N,2,1,Zapatillas,urbano,0,APPLY
51045,1,46,Zapatillas,urbano,0,APPLY
510642-706,1,1,Zapatillas,urbano,0,APPLY
10168N,1,1,Zapatillas,urbano,0,APPLY
511233-006,1,1,Zapatillas,urbano,0,APPLY
511233-008,1,1,Zapatillas,urbano,0,APPLY
511233-402,1,1,Zapatillas,urbano,0,APPLY
149523-NVNP,4,1,Zapatillas,urbano,0,APPLY
149540-BKMN,2,1,Zapatillas,urbano,0,APPLY
511287-003,1,1,Zapatillas,urbano,0,APPLY
511287-005,1,1,Zapatillas,urbano,0,APPLY
511287-100,1,1,Zapatillas,urbano,0,APPLY
511287-200,1,1,Zapatillas,urbano,0,APPLY
511287-500,1,1,Zapatillas,urbano,0,APPLY
511320-010,1,1,Zapatillas,urbano,0,APPLY
511320-400,1,1,Zapatillas,urbano,0,APPLY
511332-011,1,1,Zapatillas,urbano,0,APPLY
511332-015,1,1,Zapatillas,urbano,0,APPLY
511332-102,1,1,Zapatillas,urbano,0,APPLY
511332-103,1,1,Zapatillas,urbano,0,APPLY
511332-401,1,1,Zapatillas,urbano,0,APPLY
511332-500,1,1,Zapatillas,urbano,0,APPLY
511332-601,1,1,Zapatillas,urbano,0,APPLY
511372-001,1,1,Zapatillas,urbano,0,APPLY
511372-003,1,1,Zapatillas,urbano,0,APPLY
511372-004,1,1,Zapatillas,urbano,0,APPLY
511372-015,1,1,Zapatillas,urbano,0,APPLY
149543-BKTQ,3,1,Zapatillas,urbano,0,APPLY
149543-NVPR,5,1,Zapatillas,urbano,0,APPLY
511372-020,1,1,Zapatillas,urbano,0,APPLY
511372-102,1,1,Zapatillas,urbano,0,APPLY
511372-105,1,1,Zapatillas,urbano,0,APPLY
511372-111,1,1,Zapatillas,urbano,0,APPLY
511372-113,1,1,Zapatillas,urbano,0,APPLY
511287-301,1,1,Zapatillas,urbano,0,APPLY
511372-115,1,1,Zapatillas,urbano,0,APPLY
511372-400,1,1,Zapatillas,urbano,0,APPLY
511416-010,1,1,Zapatillas,urbano,0,APPLY
511416-101,1,1,Zapatillas,urbano,0,APPLY
511416-104,1,1,Zapatillas,urbano,0,APPLY
511416-110,1,1,Zapatillas,urbano,0,APPLY
511416-160,1,1,Zapatillas,urbano,0,APPLY
51182,1,1,Zapatillas,urbano,0,APPLY
511847-019,1,1,Zapatillas,urbano,0,APPLY
511847-414,1,1,Zapatillas,urbano,0,APPLY
511847-611,1,1,Zapatillas,urbano,0,APPLY
51187,3,1,Zapatillas,urbano,0,APPLY
511417-100,1,1,Zapatillas,urbano,0,APPLY
511880-100,1,1,Zapatillas,urbano,0,APPLY
511881-025,1,1,Zapatillas,urbano,0,APPLY
511882-020,1,1,Zapatillas,urbano,0,APPLY
511882-444,1,1,Zapatillas,urbano,0,APPLY
511882-556,1,1,Zapatillas,urbano,0,APPLY
51191,1,1,Zapatillas,urbano,0,APPLY
51197,1,1,Zapatillas,urbano,0,APPLY
5120,1,1,Zapatillas,urbano,0,APPLY
512019-007,1,1,Zapatillas,urbano,0,APPLY
149544-BBK,5,1,Zapatillas,urbano,0,APPLY
511880-091,1,1,Zapatillas,urbano,0,APPLY
511880-302,2,1,Zapatillas,urbano,0,APPLY
512019-012,1,1,Zapatillas,urbano,0,APPLY
512019-017,1,1,Zapatillas,urbano,0,APPLY
512019-018,1,1,Zapatillas,urbano,0,APPLY
512019-07,1,1,Zapatillas,urbano,0,APPLY
512019-401,1,1,Zapatillas,urbano,0,APPLY
512038-009,1,1,Zapatillas,urbano,0,APPLY
512038-600,1,1,Zapatillas,urbano,0,APPLY
10208N,2,1,Zapatillas,urbano,0,APPLY
512080-102,1,1,Zapatillas,urbano,0,APPLY
512100-006,1,1,Zapatillas,urbano,0,APPLY
512101-006,1,1,Zapatillas,urbano,0,APPLY
512108-009,1,1,Zapatillas,urbano,0,APPLY
512108-015,1,1,Zapatillas,urbano,0,APPLY
512108-403,1,1,Zapatillas,urbano,0,APPLY
512109-012,1,1,Zapatillas,urbano,0,APPLY
512109-103,1,1,Zapatillas,urbano,0,APPLY
512117-015,1,1,Zapatillas,urbano,0,APPLY
512164-103,1,1,Zapatillas,urbano,0,APPLY
512174-005,1,1,Zapatillas,urbano,0,APPLY
51221,2,1,Zapatillas,urbano,0,APPLY
51252,1,1,Zapatillas,urbano,0,APPLY
149544-BKPK,5,1,Zapatillas,urbano,0,APPLY
149544-GYMN,2,1,Zapatillas,urbano,0,APPLY
149544-NVLV,2,1,Zapatillas,urbano,0,APPLY
149544-WPK,5,1,Zapatillas,urbano,0,APPLY
512164-102,2,1,Zapatillas,urbano,0,APPLY
512428,1,1,Zapatillas,urbano,0,APPLY
51278,1,1,Zapatillas,"urbano,oficial",0,APPLY
512080-106,1,1,Zapatillas,urbano,0,APPLY
512164-104,1,1,Zapatillas,urbano,0,APPLY
51292,1,1,Zapatillas,urbano,0,APPLY
51278-BMLT,2,1,Zapatillas,"urbano,oficial",0,APPLY
51286-NVBK,2,1,Zapatillas,urbano,0,APPLY
51292-BRN,4,1,Zapatillas,urbano,0,APPLY
51292-CCBK,5,1,Zapatillas,urbano,0,APPLY
10224L,1,1,Zapatillas,urbano,0,APPLY
10227N,1,1,Zapatillas,urbano,0,APPLY
102304 03,1,1,Zapatillas,urbano,0,APPLY
102304 04,1,1,Zapatillas,urbano,0,APPLY
